Estacao;Data;Hora;TempBulboSeco;UmidadeRelativa;PressaoAtmEstacao;VelocidadeVento;Nebulosidade;
83781;01/02/2014;1800;35.7;24;922.8;2.5;2;
83781;02/02/2014;0000;27;66;925;1.6;0;
83781;02/02/2014;1200;28.2;50;926;3;1;
83781;02/02/2014;1800;33.8;33;923.1;2.5;8;
83781;03/02/2014;0000;27;65;924.3;3.3;3;
83781;03/02/2014;1200;28.8;52;925.1;3.3;4;
83781;03/02/2014;1800;33.8;35;922.8;2.3;8;
83781;04/02/2014;0000;27.1;59;924.3;3;5;
83781;04/02/2014;1200;28.3;51;926.1;3.6;7;
83781;04/02/2014;1800;33.7;30;923.9;2;8;
83781;05/02/2014;0000;27.3;54;925.2;2;5;
83781;05/02/2014;1200;29;53;925.7;3.3;0;
83781;05/02/2014;1800;34.7;29;924;2.8;6;
83781;06/02/2014;0000;25.8;70;925.5;2.6;2;
83781;06/02/2014;1200;28.1;52;926.3;1.3;0;
83781;06/02/2014;1800;33.3;44;924.6;4;6;
83781;07/02/2014;0000;27.1;54;925.4;2.8;0;
83781;07/02/2014;1200;28.3;40;927.7;2.1;0;
83781;07/02/2014;1800;34.7;31;923.9;2.8;5;
83781;08/02/2014;0000;27.8;53;925.2;3.3;0;
83781;08/02/2014;1200;29.1;47;926.2;2.5;0;
83781;08/02/2014;1800;34.7;28;923.7;2.1;6;
83781;09/02/2014;0000;25.5;67;924.5;1.6;2;
83781;09/02/2014;1200;28.1;49;926;0.5;0;
83781;09/02/2014;1800;35.3;26;924.1;2;6;
83781;10/02/2014;0000;24.7;75;924.2;2.1;6;
83781;10/02/2014;1200;27.4;54;926.1;2.3;0;
83781;10/02/2014;1800;31;51;924.4;5;5;
83781;11/02/2014;0000;26;61;925.4;2.5;0;
83781;11/02/2014;1200;27;54;926.8;2.6;0;
83781;11/02/2014;1800;32.7;47;923.3;4;6;
83781;12/02/2014;0000;24.8;69;924.1;2.8;5;
83781;12/02/2014;1200;27.2;47;924.9;1.6;6;
83781;12/02/2014;1800;31.5;33;923;2.5;7;
83781;13/02/2014;0000;28.3;51;921.4;0.7;0;
83781;13/02/2014;1200;27.5;54;923.7;1.6;4;
83781;13/02/2014;1800;33.2;35;920.8;3.1;5;
83781;14/02/2014;0000;23.2;80;921.8;3.3;10;
83781;14/02/2014;1200;25.1;67;923.9;2.1;8;
83781;14/02/2014;1800;30.8;48;922;2.6;8;
83781;15/02/2014;0000;21.2;89;925.6;2.5;10;
83781;15/02/2014;1200;21.7;88;926;2;10;
83781;15/02/2014;1800;20.4;97;925.3;0.7;10;
83781;16/02/2014;0000;20.3;94;926.8;1.6;10;
83781;16/02/2014;1200;20.8;82;927;2.8;10;
83781;16/02/2014;1800;24;72;925.2;2.8;10;
83781;17/02/2014;0000;20.4;94;925.8;2.3;10;
83781;17/02/2014;1200;21.8;81;926.6;3.1;10;
83781;17/02/2014;1800;24.8;69;925.6;3.3;10;
83781;18/02/2014;0000;20;88;925.5;3.6;10;
83781;18/02/2014;1200;22.4;65;927;4.3;5;
83781;18/02/2014;1800;23.8;66;925.9;5;10;
83781;19/02/2014;0000;20.4;73;926.4;5;8;
83781;19/02/2014;1200;22.3;62;927.5;5;7;
83781;19/02/2014;1800;26.5;59;924.7;4.3;8;
83781;20/02/2014;0000;21.4;75;925.6;4.6;10;
83781;20/02/2014;1200;22.2;71;925.8;3;1;
83781;20/02/2014;1800;31.1;37;923.6;1.6;7;
83781;21/02/2014;0000;23;80;923.9;0.8;5;
83781;21/02/2014;1200;24.8;65;926;2.6;8;
83781;21/02/2014;1800;31.5;40;923.7;2.6;6;
83781;22/02/2014;0000;24.2;66;925.2;2.8;10;
83781;22/02/2014;1200;24.8;65;926.4;1.6;8;
83781;22/02/2014;1800;31.7;41;924.1;3.3;7;
83781;23/02/2014;0000;23;86;926.2;1;10;
83781;23/02/2014;1200;27.1;58;925.8;2.3;8;
83781;23/02/2014;1800;30.2;49;924.2;2;8;
83781;24/02/2014;0000;25.8;63;925.5;1;8;
83781;24/02/2014;1200;24.5;72;926.7;1.6;10;
83781;24/02/2014;1800;24.6;73;925.4;2.8;10;
83781;25/02/2014;0000;21.4;83;926.5;2.6;10;
83781;25/02/2014;1200;24;78;926.8;1.1;10;
83781;25/02/2014;1800;24.7;70;925.2;2.8;10;
83781;26/02/2014;0000;21.4;83;925.4;2.3;10;
83781;26/02/2014;1200;24.8;68;926.3;0;0;
83781;26/02/2014;1800;31.9;39;923.6;1.1;7;
83781;27/02/2014;0000;26.4;72;926.6;3;7;
83781;27/02/2014;1200;27.3;57;923.2;1.6;7;
83781;27/02/2014;1800;32.9;41;920.1;4;7;
83781;28/02/2014;0000;24.5;69;922.8;0.8;6;
83781;28/02/2014;1200;23.8;74;923;2.5;10;
83781;28/02/2014;1800;26.3;59;921.5;3.3;7;
83781;01/03/2014;0000;25;70;921.7;2.5;9;
83781;01/03/2014;1200;22;73;923.9;3.3;8;
83781;01/03/2014;1800;27;56;921.8;3.6;9;
83781;02/03/2014;0000;20.2;89;923.7;1;10;
83781;02/03/2014;1200;20.2;85;924.9;1.5;0;
83781;02/03/2014;1800;22.9;86;924.1;4.5;10;
83781;03/03/2014;0000;21;85;925.8;4.1;10;
83781;03/03/2014;1200;22;79;926.8;3.6;10;
83781;03/03/2014;1800;27.1;59;924.3;4.1;10;
83781;04/03/2014;0000;22.6;80;925.9;4.1;10;
83781;04/03/2014;1200;23;77;927.2;2.6;10;
83781;04/03/2014;1800;26.7;64;924.5;2.8;10;
83781;05/03/2014;0000;22.6;86;926.9;1.6;10;
83781;05/03/2014;1200;21.9;82;926.5;0;10;
83781;05/03/2014;1800;21.6;88;925.9;1.6;10;
83781;06/03/2014;0000;21.2;90;925.9;1.6;6;
83781;06/03/2014;1200;23.4;79;924.8;2.6;10;
83781;06/03/2014;1800;29;53;923;2.6;8;
83781;07/03/2014;0000;22.7;82;924;3.3;10;
83781;07/03/2014;1200;23.6;74;924.9;3;8;
83781;07/03/2014;1800;27.2;62;922.9;4;10;
83781;08/03/2014;0000;19;95;924.1;3.6;10;
83781;08/03/2014;1200;18.5;95;924.3;1.6;10;
83781;08/03/2014;1800;26;61;922.2;2.1;7;
83781;09/03/2014;0000;21;85;923.5;2.8;10;
83781;09/03/2014;1200;22.4;79;924.3;0.7;1;
83781;09/03/2014;1800;29.1;43;923.2;3.3;8;
83781;10/03/2014;0000;22.4;86;924.4;2.1;3;
83781;10/03/2014;1200;23.8;76;926.6;1.6;0;
83781;10/03/2014;1800;29.9;46;922.6;3.6;7;
83781;11/03/2014;0000;25;66;924.6;2.5;1;
83781;11/03/2014;1200;25.2;65;925.2;3.3;9;
83781;11/03/2014;1800;23.2;77;924.2;6.6;10;
83781;12/03/2014;0000;22;89;926.6;2.5;10;
83781;12/03/2014;1200;23.9;76;928.4;1.6;10;
83781;12/03/2014;1800;23.8;80;926.5;2.6;10;
83781;13/03/2014;0000;20.8;94;928.5;3;10;
83781;13/03/2014;1200;24.1;77;928.9;2.5;8;
83781;13/03/2014;1800;28.7;55;925.9;4.1;10;
83781;14/03/2014;0000;22.8;86;928.2;2.8;10;
83781;14/03/2014;1200;23.9;79;927.5;1.8;4;
83781;14/03/2014;1800;31;49;923.5;3;8;
83781;15/03/2014;0000;23.8;79;925.5;2;10;
83781;15/03/2014;1200;26.2;65;926.4;1.3;0;
83781;15/03/2014;1800;31.9;46;923.9;3.3;6;
83781;16/03/2014;0000;24.5;80;925.4;2.3;10;
83781;16/03/2014;1200;27.3;63;925.9;1.2;0;
83781;16/03/2014;1800;33.1;39;923.2;3;5;
83781;17/03/2014;0000;23.2;88;925;1;0;
83781;17/03/2014;1200;26.6;55;926.3;1;2;
83781;17/03/2014;1800;29.7;43;923.6;2;7;
83781;18/03/2014;0000;25.3;66;925.3;1;7;
83781;18/03/2014;1200;27.7;62;926.1;1;7;
83781;18/03/2014;1800;24;66;924.4;1;10;
83781;19/03/2014;0000;23.6;85;926.1;2.5;10;
83781;19/03/2014;1200;25;76;925.7;1.1;7;
83781;19/03/2014;1800;30.3;49;921.9;2.3;7;
83781;20/03/2014;0000;25;67;923.3;2.5;7;
83781;20/03/2014;1200;26.2;61;922.9;2.5;7;
83781;20/03/2014;1800;26.9;68;920.9;4.6;10;
83781;21/03/2014;0000;24;78;921.7;0.7;10;
83781;21/03/2014;1200;23;80;923.7;3;8;
83781;21/03/2014;1800;27.7;62;922.7;3.3;10;
83781;22/03/2014;0000;21.2;83;925;2.8;10;
83781;22/03/2014;1200;21;89;925.6;1.6;10;
83781;22/03/2014;1800;23.8;83;925.2;2.3;10;
83781;23/03/2014;0000;21;85;927.2;2.1;10;
83781;23/03/2014;1200;19;84;929.5;3.1;10;
83781;23/03/2014;1800;19;86;928.2;4.3;10;
83781;24/03/2014;0000;18.4;86;929.1;3.3;10;
83781;24/03/2014;1200;18.9;78;929.6;4.1;10;
83781;24/03/2014;1800;22.4;70;928.2;3.6;10;
83781;25/03/2014;0000;18.8;77;929.5;3.6;10;
83781;25/03/2014;1200;21.2;74;930.5;2.1;3;
83781;25/03/2014;1800;22.7;64;929.3;4.1;10;
83781;26/03/2014;0000;19.7;80;930;3.3;8;
83781;26/03/2014;1200;22.5;64;930.8;4.1;10;
83781;26/03/2014;1800;24;70;929.1;4;7;
83781;27/03/2014;0000;20.4;82;929.7;5;10;
83781;27/03/2014;1200;21.4;76;929.3;3.3;7;
83781;27/03/2014;1800;25.6;68;926.3;3.6;8;
83781;28/03/2014;0000;21.5;80;927.7;4.6;10;
83781;28/03/2014;1200;22.9;75;928.1;4.1;4;
83781;28/03/2014;1800;28.1;53;925.2;4.1;7;
83781;29/03/2014;0000;21.8;79;925.9;2;10;
83781;29/03/2014;1200;21.9;78;927.3;3.3;9;
83781;29/03/2014;1800;28.1;55;924;1;10;
83781;30/03/2014;0000;22.3;84;926.3;2.5;8;
83781;30/03/2014;1200;24;73;926.2;1.6;9;
83781;30/03/2014;1800;24.8;61;924.5;5;10;
83781;31/03/2014;0000;21.4;90;926.8;1.5;10;
83781;31/03/2014;1200;23.4;75;927.5;2.5;10;
83781;31/03/2014;1800;28.1;56;925.2;2.6;9;
83781;01/04/2014;0000;22.2;87;927.3;1.6;10;
83781;01/04/2014;1200;25;75;928.3;1.3;7;
83781;01/04/2014;1800;26.8;70;925.8;3.6;10;
83781;02/04/2014;0000;22.2;87;927.7;3.3;10;
83781;02/04/2014;1200;22.8;80;926.9;2.3;10;
83781;02/04/2014;1800;25.4;70;925.1;4.3;8;
83781;03/04/2014;0000;21.2;91;926.1;3.3;10;
83781;03/04/2014;1200;21.4;83;927;3;10;
83781;03/04/2014;1800;25.8;65;925.3;4;7;
83781;04/04/2014;0000;21.5;83;926.8;3.3;10;
83781;04/04/2014;1200;22.6;78;930;3.3;10;
83781;04/04/2014;1800;24.8;69;928.1;5.5;9;
83781;05/04/2014;0000;20.4;77;930.1;3.3;3;
83781;05/04/2014;1200;19.6;74;931;4.1;1;
83781;05/04/2014;1800;28.3;52;927.8;1.6;0;
83781;06/04/2014;0000;21;81;930;3.3;10;
83781;06/04/2014;1200;21;79;929.7;2.1;0;
83781;06/04/2014;1800;30.7;40;927.4;1.3;4;
83781;07/04/2014;0000;23;80;927.4;0;2;
83781;07/04/2014;1200;23.2;73;926.3;0.5;4;
83781;07/04/2014;1800;31.4;35;924.3;1.6;6;
83781;08/04/2014;0000;22.2;84;925.7;2;5;
83781;08/04/2014;1200;20.8;77;925.9;2.6;0;
83781;08/04/2014;1800;29.1;47;923.6;0.8;4;
83781;09/04/2014;0000;24.4;69;924.5;2;4;
83781;09/04/2014;1200;23.6;74;925;2.1;6;
83781;09/04/2014;1800;28.5;52;921.7;3.6;9;
83781;10/04/2014;0000;25.4;64;923.9;1.3;8;
83781;10/04/2014;1200;22.6;77;926.4;0.8;10;
83781;10/04/2014;1800;25.5;67;925.2;4.1;10;
83781;11/04/2014;0000;22;81;926.3;4.3;10;
83781;11/04/2014;1200;23.5;74;927.4;2.8;5;
83781;11/04/2014;1800;29.5;60;923.2;2.5;7;
83781;12/04/2014;0000;22.6;91;925.6;1.6;10;
83781;12/04/2014;1200;24.7;74;924.8;3.3;8;
83781;12/04/2014;1800;29.2;52;923.3;3.3;8;
83781;13/04/2014;0000;20.4;99;926.5;4.1;10;
83781;13/04/2014;1200;21.7;88;926.9;0;10;
83781;13/04/2014;1800;25.1;80;924.4;3.3;10;
83781;14/04/2014;0000;20.5;85;927.5;3.3;10;
83781;14/04/2014;1200;18.4;87;928.7;3.3;10;
83781;14/04/2014;1800;18.1;85;931.1;4.6;10;
83781;15/04/2014;0000;17.5;88;929.2;3;10;
83781;15/04/2014;1200;17.2;94;928.3;2;10;
83781;15/04/2014;1800;18.6;87;927;3.3;10;
83781;16/04/2014;0000;17.9;97;927.5;1.6;10;
83781;16/04/2014;1200;19.5;86;927.6;3.5;10;
83781;16/04/2014;1800;22.2;76;926.1;3;10;
83781;17/04/2014;0000;20;87;927.2;2.6;10;
83781;17/04/2014;1200;21.3;79;927.5;2;7;
83781;17/04/2014;1800;26.8;55;924.7;3.3;10;
83781;18/04/2014;0000;20.4;78;926.7;2;10;
83781;18/04/2014;1200;22.2;76;925.7;1.8;7;
83781;18/04/2014;1800;28.6;45;923.5;2.1;7;
83781;19/04/2014;0000;21.8;86;925.9;1.8;10;
83781;19/04/2014;1200;20;88;927.7;1.6;9;
83781;19/04/2014;1800;30.4;44;924.8;3.1;8;
83781;20/04/2014;0000;23.4;79;926.9;0;8;
83781;20/04/2014;1200;20.9;85;927.4;2;10;
83781;20/04/2014;1800;25.2;67;926.5;4.1;9;
83781;21/04/2014;0000;20.9;85;927.6;2.5;10;
83781;21/04/2014;1200;21.8;74;927.9;2.5;7;
83781;21/04/2014;1800;26;62;925.8;2.3;7;
83781;22/04/2014;0000;20.5;83;926.9;2.8;10;
83781;22/04/2014;1200;20.5;83;926.3;1;10;
83781;22/04/2014;1800;22.5;67;924;1.3;10;
83781;23/04/2014;0000;21.2;73;925.5;1.5;10;
83781;23/04/2014;1200;20.7;81;927;1.1;10;
83781;23/04/2014;1800;23.3;67;925.5;3.3;10;
83781;24/04/2014;0000;19.2;82;927.8;4.1;10;
83781;24/04/2014;1200;18.7;91;928.1;2;10;
83781;24/04/2014;1800;21;75;926.2;3.5;10;
83781;25/04/2014;0000;18.2;84;927.1;3.1;10;
83781;25/04/2014;1200;19.4;73;927.4;1.6;10;
83781;25/04/2014;1800;22.5;57;924.7;2.5;10;
83781;26/04/2014;0000;17.5;81;926.9;1.8;10;
83781;26/04/2014;1200;18.2;77;928.7;1.3;10;
83781;26/04/2014;1800;19.1;66;926.9;5;10;
83781;27/04/2014;0000;16;73;929;3.6;10;
83781;27/04/2014;1200;18.2;59;930.4;2.5;4;
83781;27/04/2014;1800;21.8;49;929.1;3;8;
83781;28/04/2014;0000;16;80;930.9;2.8;7;
83781;28/04/2014;1200;16.8;84;933.8;4.5;8;
83781;28/04/2014;1800;22.4;48;931;3.3;7;
83781;29/04/2014;0000;15.5;71;931.8;2;6;
83781;29/04/2014;1200;16;64;931;5;0;
83781;29/04/2014;1800;23.5;47;927.2;2.3;1;
83781;30/04/2014;0000;17.4;66;928.9;2.8;0;
83781;30/04/2014;1200;17.9;61;927.8;3.3;8;
83781;30/04/2014;1800;26.5;42;922.8;2.1;10;
83781;01/05/2014;0000;19;63;923.8;1.5;3;
83781;01/05/2014;1200;18.2;60;924.2;2.5;10;
83781;01/05/2014;1800;23.1;49;921.9;5.8;10;
83781;02/05/2014;0000;22;57;924.6;2.3;10;
83781;02/05/2014;1200;21.1;62;929.1;0;9;
83781;02/05/2014;1800;25.6;50;927;2;9;
83781;03/05/2014;0000;18.5;85;929.3;2;10;
83781;03/05/2014;1200;19.4;78;931.7;3;10;
83781;03/05/2014;1800;25.6;50;928.6;2.3;8;
83781;04/05/2014;0000;19.8;87;930.2;1.6;0;
83781;04/05/2014;1200;18.6;82;929.5;1.6;2;
83781;04/05/2014;1800;26.9;44;926.3;3.3;3;
83781;05/05/2014;0000;21.9;66;928.2;1.3;0;
83781;05/05/2014;1200;20.8;72;928.5;0.3;3;
83781;05/05/2014;1800;26.3;46;926;2.1;8;
83781;06/05/2014;0000;22.2;68;927.6;1.3;0;
83781;06/05/2014;1200;21.6;70;929.3;1.6;8;
83781;06/05/2014;1800;26.5;51;926.6;1.3;10;
83781;07/05/2014;0000;22.3;69;928.2;2;4;
83781;07/05/2014;1200;19.8;82;930.5;2;10;
83781;07/05/2014;1800;27.3;41;927.9;2.3;8;
83781;08/05/2014;0000;22.2;67;928.7;1.6;0;
83781;08/05/2014;1200;22.7;60;928.1;0;4;
83781;08/05/2014;1800;26.8;44;924.1;3.1;7;
83781;09/05/2014;0000;23.2;59;924.2;2.5;4;
83781;09/05/2014;1200;19.4;83;924.9;4.6;10;
83781;09/05/2014;1800;19.2;72;923.8;3.3;10;
83781;10/05/2014;0000;16.8;84;925.5;3;10;
83781;10/05/2014;1200;16.5;72;928.8;3;6;
83781;10/05/2014;1800;18.6;67;927.7;3.6;10;
83781;11/05/2014;0000;15.6;83;930.1;2;10;
83781;11/05/2014;1200;17.6;72;932.2;4.3;7;
83781;11/05/2014;1800;19.4;69;929.8;3.5;10;
83781;12/05/2014;0000;15;76;931.2;3.3;5;
83781;12/05/2014;1200;15.2;76;930;5;0;
83781;12/05/2014;1800;22.6;52;927.9;0.7;7;
83781;13/05/2014;0000;17.4;74;928.1;2.3;0;
83781;13/05/2014;1200;17;72;928.8;2.5;9;
83781;13/05/2014;1800;25;43;926.1;1.6;8;
83781;14/05/2014;0000;20.8;63;927.4;0.8;6;
83781;14/05/2014;1200;16.6;80;929.1;2;10;
83781;14/05/2014;1800;24.8;46;926.3;2.6;7;
83781;15/05/2014;0000;18.5;79;928.3;2.5;10;
83781;15/05/2014;1200;17.2;81;930.3;1.6;7;
83781;15/05/2014;1800;25.2;45;926.4;0;7;
83781;16/05/2014;0000;20;92;927.5;0.7;0;
83781;16/05/2014;1200;18.9;74;927.8;1;10;
83781;16/05/2014;1800;25.5;45;924.6;1;10;
83781;17/05/2014;0000;20.4;75;927.5;4.5;10;
83781;17/05/2014;1200;18;86;928.5;1.3;10;
83781;17/05/2014;1800;22.6;65;927.1;3.5;9;
83781;18/05/2014;0000;18;86;928;3.5;10;
83781;18/05/2014;1200;18.2;85;928.6;2.3;10;
83781;18/05/2014;1800;25.2;57;925.2;0;8;
83781;19/05/2014;0000;17.6;87;927.9;0;4;
83781;19/05/2014;1200;16.8;87;929.3;1.3;10;
83781;19/05/2014;1800;22.9;62;927.4;1.6;10;
83781;20/05/2014;0000;17.8;86;928.5;2.8;10;
83781;20/05/2014;1200;15.8;92;928.9;2.5;10;
83781;20/05/2014;1800;23.5;49;926.2;1.1;6;
83781;21/05/2014;0000;20.3;62;927;1.1;0;
83781;21/05/2014;1200;16.1;96;927;3.3;10;
83781;21/05/2014;1800;26;52;921.5;3.3;10;
83781;22/05/2014;0000;21.5;57;922.3;4.5;0;
83781;22/05/2014;1200;22.6;50;923.3;4.1;10;
83781;22/05/2014;1800;24.7;60;922.6;4.1;10;
83781;23/05/2014;0000;20.5;87;923.7;2.3;10;
83781;23/05/2014;1200;19;91;927.3;0.8;10;
83781;23/05/2014;1800;20.8;87;925.3;2.5;10;
83781;24/05/2014;0000;16.6;96;927.6;1.6;10;
83781;24/05/2014;1200;15.8;93;929.4;3;10;
83781;24/05/2014;1800;16;90;927.4;2.8;10;
83781;25/05/2014;0000;15.2;99;928.2;2.5;10;
83781;25/05/2014;1200;15.6;92;928.6;2.5;10;
83781;25/05/2014;1800;16.4;96;926.9;2.5;10;
83781;26/05/2014;0000;16.4;95;927.7;2;10;
83781;26/05/2014;1200;20;87;924.7;3.3;10;
83781;26/05/2014;1800;20.8;69;924.1;4.5;9;
83781;27/05/2014;0000;16.5;76;927;3.3;8;
83781;27/05/2014;1200;13.6;83;928.8;3;6;
83781;27/05/2014;1800;17.8;77;927.6;1.6;10;
83781;28/05/2014;0000;15;91;929;2.5;10;
83781;28/05/2014;1200;15.2;82;929.2;2.5;10;
83781;28/05/2014;1800;17.5;73;928.3;2.6;10;
83781;29/05/2014;0000;15.2;87;929.6;3;10;
83781;29/05/2014;1200;15.5;83;930.6;2.5;10;
83781;29/05/2014;1800;17.2;72;929.2;2.5;8;
83781;30/05/2014;0000;14.9;78;929.7;2.8;10;
83781;30/05/2014;1200;15.5;79;931.8;6.3;4;
83781;30/05/2014;1800;21;48;928.1;3.3;5;
83781;31/05/2014;0000;15;87;930.6;3.3;5;
83781;31/05/2014;1200;14.1;91;928.3;3.6;10;
83781;31/05/2014;1800;24.4;43;925.2;2.6;7;
83781;01/06/2014;0000;18;75;925.8;2.1;0;
83781;01/06/2014;1200;16.9;83;924.1;0.5;10;
83781;01/06/2014;1800;19.8;71;923;4.3;10;
83781;02/06/2014;0000;18.2;82;923.6;2.5;10;
83781;02/06/2014;1200;17.4;84;923.5;2.8;10;
83781;02/06/2014;1800;17.8;73;922.8;2.8;10;
83781;03/06/2014;0000;14.3;82;924.9;3;10;
83781;03/06/2014;1200;13.3;69;926.9;2;3;
83781;03/06/2014;1800;18;57;925;1.3;0;
83781;04/06/2014;0000;12.8;81;926.3;3;0;
83781;04/06/2014;1200;13.4;80;927;3.3;6;
83781;04/06/2014;1800;23.1;35;924;3;0;
83781;05/06/2014;0000;16;64;924.6;1.6;0;
83781;05/06/2014;1200;16.2;74;924.9;1.6;7;
83781;05/06/2014;1800;25.5;49;922.1;4.1;9;
83781;06/06/2014;0000;22.4;61;922.3;2.5;0;
83781;06/06/2014;1200;18.7;94;925.3;2.5;10;
83781;06/06/2014;1800;19.7;91;922.9;1.6;10;
83781;07/06/2014;0000;18.8;92;922.9;0.8;10;
83781;07/06/2014;1200;19.5;86;924.4;0;10;
83781;07/06/2014;1800;27.6;44;921.8;2.3;9;
83781;08/06/2014;0000;22.4;63;923.1;2.1;4;
83781;08/06/2014;1200;20.7;66;925;1.6;10;
83781;08/06/2014;1800;27.5;37;922.5;5;9;
83781;09/06/2014;0000;24;50;924.4;3;9;
83781;09/06/2014;1200;20;77;925.9;0.8;8;
83781;09/06/2014;1800;20.8;77;931;3.6;10;
83781;10/06/2014;0000;17.9;88;933;5;10;
83781;10/06/2014;1200;17.7;87;926.1;4.1;10;
83781;10/06/2014;1800;17.4;86;934;3.3;10;
83781;11/06/2014;0000;16.2;85;934.5;3.6;10;
83781;11/06/2014;1200;17.6;85;934.4;2.5;10;
83781;11/06/2014;1800;21.2;75;930.4;3.3;8;
83781;12/06/2014;0000;18;89;931.8;2.5;10;
83781;12/06/2014;1200;18;81;933.1;4.5;0;
83781;12/06/2014;1800;25;57;930;2;2;
83781;13/06/2014;0000;19.8;78;931.4;3.3;1;
83781;13/06/2014;1200;18;84;930.7;1.3;7;
83781;13/06/2014;1800;27.1;43;928.8;2.6;6;
83781;14/06/2014;0000;21.2;71;930.5;2.3;1;
83781;14/06/2014;1200;16.4;93;932.6;2.8;10;
83781;14/06/2014;1800;26.2;45;930.1;1;7;
83781;15/06/2014;0000;21.2;79;930.5;1.6;9;
83781;15/06/2014;1200;19;83;933.3;2.3;10;
83781;15/06/2014;1800;20.6;74;931.1;1.8;10;
83781;16/06/2014;0000;18.6;87;931.9;1.6;10;
83781;16/06/2014;1200;19.3;78;932.7;5;10;
83781;16/06/2014;1800;25.9;49;929.7;1.6;6;
83781;17/06/2014;0000;21.2;79;930.9;0;0;
83781;17/06/2014;1200;19.6;79;932.3;1;0;
83781;17/06/2014;1800;25.9;46;928.9;0.8;7;
83781;18/06/2014;0000;18.8;85;931.4;2;10;
83781;18/06/2014;1200;17;89;932;1.6;8;
83781;18/06/2014;1800;19.6;82;930.3;4.6;10;
83781;19/06/2014;0000;16;86;932.7;1.6;10;
83781;19/06/2014;1200;14.8;80;934.9;4.1;10;
83781;19/06/2014;1800;15;76;933.1;3;10;
83781;20/06/2014;0000;13.2;89;933.9;4.1;10;
83781;20/06/2014;1200;14.2;84;932.2;2.8;10;
83781;20/06/2014;1800;15.8;83;930.4;3;10;
83781;21/06/2014;0000;14.6;87;931.6;2.8;10;
83781;21/06/2014;1200;15.8;85;932.4;2.6;10;
83781;21/06/2014;1800;17.8;79;930.1;2.8;10;
83781;22/06/2014;0000;16.1;85;931.8;3.3;10;
83781;22/06/2014;1200;16.3;83;932.7;4.6;10;
83781;22/06/2014;1800;21.9;63;929.7;1.3;4;
83781;23/06/2014;0000;17;90;931.6;1.6;10;
83781;23/06/2014;1200;15.2;89;932.5;1.8;10;
83781;23/06/2014;1800;24.7;46;929.7;2.1;5;
83781;24/06/2014;0000;18.3;80;931.2;0.7;0;
83781;24/06/2014;1200;17.2;78;927.6;0.5;0;
83781;24/06/2014;1800;25.6;44;928.5;1.6;7;
83781;25/06/2014;0000;19.7;68;928.5;1.1;0;
83781;25/06/2014;1200;19;69;928.9;1;8;
83781;25/06/2014;1800;25.6;34;925.8;3;8;
83781;26/06/2014;0000;20;62;926.7;0;0;
83781;26/06/2014;1200;17.9;76;928.1;1.6;9;
83781;26/06/2014;1800;25.6;42;925.6;4.1;7;
83781;27/06/2014;0000;20.2;67;928.5;0.7;0;
83781;27/06/2014;1200;18;79;928.7;1;10;
83781;27/06/2014;1800;27.1;40;927;2.6;7;
83781;28/06/2014;0000;21;70;928;0.5;0;
83781;28/06/2014;1200;19.5;73;929.6;1.6;7;
83781;28/06/2014;1800;27;44;926.8;2;10;
83781;29/06/2014;0000;22;63;928.3;1.3;5;
83781;29/06/2014;1200;19.3;73;927.5;2.1;10;
83781;29/06/2014;1800;21.8;66;925.6;2;10;
83781;30/06/2014;0000;18.5;75;926.7;3.1;10;
83781;30/06/2014;1200;15.1;66;927.6;2.3;1;
83781;30/06/2014;1800;22;40;924.9;4.6;0;
83781;01/07/2014;0000;16.8;55;926.3;2.5;0;
83781;01/07/2014;1200;15.2;52;927.4;2.5;4;
83781;01/07/2014;1800;22.4;23;926;3;3;
83781;02/07/2014;0000;16.7;49;927.8;0;0;
83781;02/07/2014;1200;16.1;58;929;0;3;
83781;02/07/2014;1800;26.3;39;926.9;3.3;4;
83781;03/07/2014;0000;19.8;69;928.4;0.8;3;
83781;03/07/2014;1200;18.9;73;926.4;0.8;7;
83781;03/07/2014;1800;28.6;31;928.8;1.6;7;
83781;04/07/2014;0000;22.7;55;930.4;0;1;
83781;04/07/2014;1200;20.5;69;932;1.6;9;
83781;04/07/2014;1800;28.8;36;929.5;0.8;8;
83781;05/07/2014;0000;21.7;57;930.6;0;0;
83781;05/07/2014;1200;20;64;930.9;0;9;
83781;05/07/2014;1800;26.1;40;928.6;3;8;
83781;06/07/2014;0000;20.9;59;929.9;3.3;0;
83781;06/07/2014;1200;21.3;50;931.1;3.3;3;
83781;06/07/2014;1800;25.6;35;928.8;3.3;8;
83781;07/07/2014;0000;20.3;55;930.8;2.8;2;
83781;07/07/2014;1200;17.6;69;931.8;0.8;10;
83781;07/07/2014;1800;22.2;58;931;0;10;
83781;08/07/2014;0000;18.1;85;933.2;2.6;10;
83781;08/07/2014;1200;16.6;94;935.3;1.5;10;
83781;08/07/2014;1800;18.4;75;932.1;1;10;
83781;09/07/2014;0000;16.2;85;932.9;1.8;10;
83781;09/07/2014;1200;17;79;932.7;3.3;10;
83781;09/07/2014;1800;19;75;929.5;3.3;10;
83781;10/07/2014;0000;16.6;90;930.9;3.3;10;
83781;10/07/2014;1200;16.1;93;930.4;1.6;10;
83781;10/07/2014;1800;16.4;87;928.8;4.1;10;
83781;11/07/2014;0000;14.9;91;930.8;3;10;
83781;11/07/2014;1200;15.2;87;932.2;2;10;
83781;11/07/2014;1800;17;77;930.8;3.1;10;
